"time","Lys_1","Lys_2","Lys_3","Lys_4","Lys_5","Lys_6","Lys_7","Lys_8","Lys_9","Lys_10","Lys_11","Lys_12","Lys_13","Lys_14","Lys_15","Lys_16","Lys_17","Lys_18","Lys_19","Lys_20","Lys_21","Lys_22","Lys_23","Lys_24","Lys_25","Lys_26","Lys_27","Lys_28","Lys_29","Lys_30","Lys_31","Lys_32","Tdry","Twet"
"2020-02-26 06:35:00",-0.000264499999999557,-0.000777000000000139,0.000511000000000261,-0.000246999999999886,0.000810500000000269,0.000322999999999851,-5.85000000002944e-05,0.000296499999999922,0.000218500000000454,-0.000216000000000105,0.000160499999999897,0.000342999999999871,0.000217499999999871,3.69999999999537e-05,-0.000226500000000129,0.000242500000000034,0.000140499999999877,NA,-8.000000000008e-05,0.000147999999999815,0.000147999999999815,-0.000622000000000122,0.000153500000000251,-0.000699500000000408,-0.000156499999999782,-0.000121000000000149,0.000354499999999924,0.000241000000000269,0.000592499999999552,-3.49999999998962e-05,0.000342500000000134,-2.20000000000775e-05,16.211775,13.70484
"2020-02-26 06:40:00",0.000338499999999464,-9.09999999998412e-05,0.000796499999999867,-7.199999999985e-05,-0.000780499999999962,0.000282500000000074,0.000245500000000121,0.000898500000000024,-0.000565500000000441,0.000741500000000506,0.000111500000000153,-0.000348000000000015,0.00152000000000041,0.000201000000000229,-0.000197000000000114,0.000177999999999567,0.00113400000000041,5.55000000002082e-05,0.000384999999999414,0.000433000000000239,5.30000000004138e-05,-0.000548999999999689,0.000553500000000096,-0.000305499999999626,0.000103499999999923,-0.000114999999999976,0.000204999999999789,-0.000218500000000454,-0.000176499999999802,-0.000229500000000216,0.000194000000000027,0.000209999999999932,16.573415,13.83333
"2020-02-26 06:45:00",-3.04999999994893e-05,0.000508499999999912,-0.000401500000000166,-5.20000000003851e-05,-2.64999999999294e-05,0.000452499999999967,8.95000000000756e-05,0.000586999999999671,0.000329500000000316,-0.000163499999999983,-0.000608000000000275,1.50000000032069e-06,0.000293499999999836,0.000213000000000019,-0.000900500000000082,-9.24999999996068e-05,-8.44999999999319e-05,-0.000647500000000023,-0.00031999999999921,-0.000571000000000321,-0.000120500000000412,0.00110449999999984,3.55000000001882e-05,0.000188500000000147,-3.90000000000112e-05,0.0003439999999999,0.000898000000000287,-0.000636499999999707,0.000562000000000062,-8.00000000023005e-06,0.000375499999999973,0.000230500000000244,16.780475,13.969585
"2020-02-26 06:50:00",-0.000383000000000466,-0.000156000000000045,0.000687500000000063,-0.000164500000000012,0.000593999999999872,0.000292499999999807,-0.000249500000000236,-0.000318999999999736,0.000148500000000107,0.000109999999999832,0.000590000000000312,-0.000447000000000086,-0.00016000000000016,0.000402499999999639,-1.29999999998187e-05,4.000000000004e-05,0.000425999999999482,-0.000116499999999742,0.00039999999999929,-2.74999999999581e-05,4.60000000002125e-05,-0.000242500000000034,0.000204999999999789,0.000156999999999519,-0.000379999999999825,0.000268500000000227,0.000348000000000015,0.000236499999999862,-4.60000000002125e-05,-8.59999999996974e-05,-0.000531500000000018,0.000152999999999959,16.931935,14.068745
"2020-02-26 06:55:00",0.000492500000000007,5.00000000014378e-06,0.000361999999999862,0.000312500000000382,-0.000340999999999814,0.000407499999999783,-9.54999999996931e-05,0.000230499999999689,-0.000133999999999967,0.000374999999999681,-0.000616500000000242,0.000639499999999793,0.000821000000000294,-0.000196999999999559,-5.39999999998875e-05,-0.000298000000000243,-0.00050799999999962,-0.00019199999999997,6.99999999997925e-05,0.000234000000000067,0.000196499999999822,-0.000318499999999999,0.000223500000000043,-0.000195499999999793,0.000179999999999625,5.44999999996243e-05,0.000380999999999854,-0.000172499999999687,-4.95000000000356e-05,-0.000381999999999882,1.84999999996993e-05,1.5999999999905e-05,17.119155,14.157825
"2020-02-26 07:00:00",-0.000125999999999737,-7.84999999997593e-05,0.000527000000000166,-0.000217000000000134,0.000105499999999981,0.000277500000000486,0.000457999999999847,0.000140500000000432,0.000117000000000034,-0.000305499999999626,0.000777000000000139,-0.00066799999999978,0.000418500000000099,-0.000462500000000254,0.00010399999999966,-7.15000000001131e-05,0.000401999999999902,NA,2.00000000005751e-05,-1.15000000000531e-05,-0.000301500000000066,0.000344999999999929,-7.55000000002282e-05,-0.000108999999999804,0.000182499999999974,-0.000321999999999822,0.000214499999999784,0.000221499999999986,0.000343000000000426,0.000101999999999602,4.90000000002988e-05,0.000358999999999776,17.27906,14.26369
"2020-02-26 07:05:00",-0.000207999999999875,NA,-0.000817499999999916,0.000303500000000123,NA,-0.000125500000000001,0.000307999999999975,0.000131499999999618,0.000290999999999486,-0.000628500000000032,0.000141999999999642,0.000158499999999839,-0.000455500000000053,-0.000472999999999724,NA,2.54999999999006e-05,0.00456799999999979,NA,-6.50000000002038e-05,-0.000570999999999766,-0.000127999999999795,-0.000295499999999893,7.65000000002569e-05,NA,0.000157000000000074,0.000594999999999901,3.55000000001882e-05,0.000400999999999874,-2.30000000001063e-05,5.30000000004138e-05,-0.000100500000000392,-0.000132999999999939,17.16222,14.334825
"2020-02-26 07:10:00",-0.000316499999999942,NA,0.00249349999999982,-0.000649000000000344,NA,0.00134849999999964,-0.000571500000000058,0.000378000000000323,-0.000805999999999862,0.000846499999999639,-0.000519999999999965,0.000344500000000192,0.00189499999999954,0.00278099999999948,NA,0.00123499999999999,0.00775899999999996,NA,-0.000964999999999439,-0.000461999999999962,0.000852499999999812,-0.000861500000000071,0.000205999999999817,NA,-0.000810499999999714,-0.000254499999999824,0.00130499999999978,-0.000278499999999959,0.00105949999999966,NA,0.000775500000000373,-0.000503000000000031,18.790105,14.913975
"2020-02-26 07:15:00",-0.000493500000000036,NA,0.00155000000000016,-0.000814999999999566,NA,0.00124000000000013,0.000620500000000357,0.000333999999999612,-6.000000000006e-05,0.00130950000000019,-9.99999999995449e-05,NA,NA,0.00255550000000049,NA,0.00101300000000026,0.00233300000000047,NA,-5.00000000003276e-05,-0.000906999999999991,6.30000000001463e-05,-0.000240499999999977,0.00125849999999983,NA,-0.000619000000000036,9.5999999999985e-05,0.00144650000000024,-0.000333499999999876,0.00125100000000045,NA,0.0013574999999999,-0.000433499999999976,20.845655,15.93989
"2020-02-26 07:20:00",0.000310000000000032,0.00052799999999964,-0.000424499999999717,0.000431499999999918,0.00067600000000001,-5.80000000000025e-05,0.000384999999999969,NA,-0.000230999999999981,NA,-0.000296000000000185,NA,NA,NA,NA,-0.000294000000000127,NA,0.000402499999999639,0.000324999999999909,-8.000000000008e-05,NA,-0.000229999999999952,0.000706000000000317,0.000167500000000098,0.000769500000000201,0.00048400000000004,0.00197999999999976,-0.000483500000000303,0.000224999999999809,NA,0.000326500000000229,0.000266000000000433,21.44673,16.560605
